"Catalogue No","Short Description","ADR Number","Addition Date","SAP No","SAP Check Date","SAP Check Name","Material Owner","Status ADR","Item Status","Sync Status",INC,MGC,"Long Description","Raw Data","Service Type",UOM,Category,Cataloguer,"Cataloguer Name","Cataloguer Check Date","Std App","Std App Name","Std App Check Date","Proc App","Proc App Name","Proc App Check Date"
37456,"COMM FACILITY RENT:WHOUSE NON PLB;YARD",SSB2020000632,"2020-02-03 01:10:53",S00000000000002965,"2020-02-17 10:43:42",PROCUREMENT,"Muhammad Ridwan",FINISH,ORIGIN,success,80131502,80131500,"COMM FACILITY RENT:SERVICE TYPE: WHOUSE NON PLB;BUILDING TYPE: YARD;AREA: CAKUNG","Rental Warehouse Non PLB",ZSER,M2,S,Validate,"Wahrudin Muchari","2020-02-17 10:40:40",Validate,"STD APP S","2020-02-17 10:42:36",Validate,PROCUREMENT,"2020-02-17 10:43:42"
37457,"TRANSPORT, LOADING OR UNLOADING:CAKUNG",SSB2020000632,"2020-02-03 01:10:53",S00000000000002940,"2020-02-04 09:05:29",PROCUREMENT,"Muhammad Ridwan",FINISH,ORIGIN,success,78121601,78121600,"TRANSPORT, LOADING OR UNLOADING:AREA: CAKUNG","Handling Cost PLB & Non PLB",ZSER,M3,S,Validate,"Wahrudin Muchari","2020-02-04 08:56:53",Validate,"STD APP S","2020-02-04 09:00:21",Validate,PROCUREMENT,"2020-02-04 09:05:29"
37545,"COMM FACILITY RENT:STORAGE TANK",SSB2020000671,"2020-02-04 02:32:23",S00000000000003038,"2020-02-24 14:03:51",PROCUREMENT,"Muhammad Ridwan",FINISH,ORIGIN,success,80131502,80131500,"COMM FACILITY RENT:SERVICE TYPE: STORAGE TANK;BUILDING TYPE: TANK CAP 6000L;AREA: CIKUPA","Sewa tanki storage Liquid Oxygen 6000KL",ZSER,MTH,S,Validate,"Wahrudin Muchari","2020-02-24 09:56:48",Validate,"STD APP S","2020-02-24 13:51:35",Validate,PROCUREMENT,"2020-02-24 14:03:51"
37551,"TRANSPORT,VHC:AIRFREIGHT;MATERIAL;BPN",SSB2020000675,"2020-02-04 17:21:35",S00000000000003129,"2020-03-09 11:54:51",PROCUREMENT,"SSBT Spares Jakarta",FINISH,ORIGIN,success,78101604,78101600,"TRANSPORT,VHC:VEHICLE TYPE: AIRFREIGHT;ITEM NAME: MATERIAL;ORIGIN: BPN;DESTINATION: CKA;SERVICE TYPE: DOOR TO DOOR","Shipment material dari BPN ke SSB CKP",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-03-09 11:50:12",Validate,"STD APP S","2020-03-09 11:54:21",Validate,PROCUREMENT,"2020-03-09 11:54:51"
37614,"AUTOMOTIVE MTC AND REPAIR:CAR;PARTS REP",SSB2020000714,"2020-02-06 19:46:15",S00000000000003112,"2020-03-02 12:34:03",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78181406,78181400,"AUTOMOTIVE MTC AND REPAIR:VEHICLE TYPE: CAR;SCOPE OF WORK: PARTS REP;SERVICE  PERIOD: MONTHLY","JASA PERBAIKAN SPARE PART MOBIL OPRASIONAL",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-03-02 12:03:27",Validate,"STD APP S","2020-03-02 12:21:51",Validate,PROCUREMENT,"2020-03-02 12:34:03"
39324,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;3T",CK2020000079,"2020-02-06 23:35:19",S00000000000002946,"2020-02-10 11:27:28",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 3T;SERVICE TYPE: MONTH","Rental Crane 3 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:10:53",Validate,"STD APP S","2020-02-10 11:26:32",Validate,PROCUREMENT,"2020-02-10 11:27:28"
39325,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;5T",CK2020000079,"2020-02-06 23:35:19",S00000000000002947,"2020-02-10 11:36:00",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 5T;SERVICE TYPE: MONTH","Rental Crane 5 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:13:24",Validate,"STD APP S","2020-02-10 11:35:27",Validate,PROCUREMENT,"2020-02-10 11:36:00"
39326,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;12T",CK2020000079,"2020-02-06 23:35:19",S00000000000002954,"2020-02-11 08:58:06",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 12T;SERVICE TYPE: MONTH","Rental Crane 12 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 17:11:24",Validate,"STD APP S","2020-02-10 17:13:38",Validate,PROCUREMENT,"2020-02-11 08:58:06"
39327,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;15T",CK2020000079,"2020-02-06 23:35:19",S00000000000002945,"2020-02-10 11:26:41",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 15T;SERVICE TYPE: MONTH","Rental Crane 15 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:09:40",Validate,"STD APP S","2020-02-10 11:25:32",Validate,PROCUREMENT,"2020-02-10 11:26:41"
39328,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;25T",CK2020000079,"2020-02-06 23:35:19",S00000000000002948,"2020-02-10 11:37:21",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 25T;SERVICE TYPE: MTH","Rental Crane 25 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:15:45",Validate,"STD APP S","2020-02-10 11:36:31",Validate,PROCUREMENT,"2020-02-10 11:37:21"
39329,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;35T",CK2020000079,"2020-02-06 23:35:19",S00000000000002949,"2020-02-10 11:37:41",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 35T;SERVICE TYPE: MONTH","Rental Crane 35 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:17:03",Validate,"STD APP S","2020-02-10 11:36:45",Validate,PROCUREMENT,"2020-02-10 11:37:41"
39330,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;40T",CK2020000079,"2020-02-06 23:35:19",S00000000000002950,"2020-02-10 11:38:44",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 40T;SERVICE TYPE: MONTH","Rental Crane 40 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:18:03",Validate,"STD APP S","2020-02-10 11:38:06",Validate,PROCUREMENT,"2020-02-10 11:38:44"
39331,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;50T",CK2020000079,"2020-02-06 23:35:19",S00000000000002951,"2020-02-10 11:39:12",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 50T;SERVICE TYPE: MONTH","Rental Crane 50 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:30:44",Validate,"STD APP S","2020-02-10 11:38:29",Validate,PROCUREMENT,"2020-02-10 11:39:12"
39332,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;70T",CK2020000079,"2020-02-06 23:35:19",S00000000000002952,"2020-02-10 11:40:08",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 70T;SERVICE TYPE: MONTH","Rental Crane 70 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:32:21",Validate,"STD APP S","2020-02-10 11:39:27",Validate,PROCUREMENT,"2020-02-10 11:40:08"
39333,"HEAVY EQUIP RENT:MOB CRANE;WET/DRY;100T",CK2020000079,"2020-02-06 23:35:19",S00000000000002953,"2020-02-10 11:40:51",PROCUREMENT,"Heri Hermansyah",FINISH,ORIGIN,success,72154502,72154500,"HEAVY EQUIP RENT:EQUIPMENT NAME: MOB CRANE;TYPE: WET/DRY;CAPACITY: 100T;SERVICE TYPE: MONTH","Rental  Crane 100 Ton",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-10 11:33:39",Validate,"STD APP S","2020-02-10 11:40:19",Validate,PROCUREMENT,"2020-02-10 11:40:51"
39342,"BLD FACILITY MAINT,REPAIR:SPLICING",SSB2020000728,"2020-02-07 00:19:52",S00000000000002970,"2020-02-17 11:05:22",PROCUREMENT,"Sidik Nugraha",FINISH,ORIGIN,success,72102906,72102900,"BLD FACILITY MAINT,REPAIR:ACTIVITY: SPLICING;SCOPE OF WORK: CUT,RECONNECTING AND REINSULATING 1KV STD;OBJECT: POWER CABLE NYY 4G X 200","POWER CABLE SPLICING NYY4X200",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-02-17 10:54:00",Validate,"STD APP S","2020-02-17 11:04:43",Validate,PROCUREMENT,"2020-02-17 11:05:22"
39346,"PERS SKILLS TRAINING:WSHOP;IND RELATION",SSB2020000732,"2020-02-07 01:17:18",S00000000000002955,"2020-02-12 08:49:53",PROCUREMENT,"Edy Suhardi",FINISH,ORIGIN,success,86101810,86101800,"PERS SKILLS TRAINING:ACTIVITY: WSHOP;NAME: IND RELATION","INDUSTRIAL RELATION WORKSHOP",ZSER,PRS,S,Validate,"Wahrudin Muchari","2020-02-12 08:37:47",Validate,"STD APP S","2020-02-12 08:48:33",Validate,PROCUREMENT,"2020-02-12 08:49:53"
39351,"ELEC,EQ MAINT:OIL TREATMENT;TRAVO",SSB2020000736,"2020-02-08 05:38:19",S00000000000003095,"2020-02-26 16:38:26",PROCUREMENT,"Sidik Nugraha",FINISH,ORIGIN,success,81101704,81101700,"ELEC,EQ MAINT:ACTIVITY: OIL TREATMENT;EQUIPMENT: TRAVO ;CAPACITY: 1800KVA - 400LITRE","OIL TREATMENT TRAFO POWER 1800KVA 400L",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-02-26 15:57:22",Validate,"STD APP S","2020-02-26 16:35:36",Validate,PROCUREMENT,"2020-02-26 16:38:26"
39385,"MFG,TEST CALIBRATION:HARDNESS TESTER",SSB2020000746,"2020-02-10 15:20:51",S00000000000002956,"2020-02-12 10:06:21",PROCUREMENT,"Toni Hartono",FINISH,ORIGIN,success,81141504,81141500,"MFG,TEST CALIBRATION:EQUIPMENT NAME: HARDNESS TESTER;DIMENSION: 9875;RATE TYPE: MIC10DL","SERVICE HARDNESS TOOL",ZSER,SET,S,Validate,"Wahrudin Muchari","2020-02-12 09:45:11",Validate,"STD APP S","2020-02-12 09:57:23",Validate,PROCUREMENT,"2020-02-12 10:06:21"
39412,"TRANSPORT,VHC:COLT DIESEL;SUB;BHU",SSB2020000760,"2020-02-11 01:58:37",S00000000000002967,"2020-02-17 11:00:01",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101604,78101600,"TRANSPORT,VHC:VEHICLE TYPE: COLT DIESEL;ORIGIN: SUB;DESTINATION: BHU","Shipment Surabaya - Sumbawa, Colt Diesel",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-02-17 10:44:54",Validate,"STD APP S","2020-02-17 10:59:24",Validate,PROCUREMENT,"2020-02-17 11:00:01"
39413,"TRANSPORT,RELOC:COLT DIESEL;BHU;SUB",SSB2020000760,"2020-02-11 01:58:37",S00000000000002966,"2020-02-17 10:59:12",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: COLT DIESEL;ORIGIN: BHU;DESTINATION: SUB","Shipment Sumbawa - Surabaya, Cold Diesel",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-02-17 10:44:54",Validate,"STD APP S","2020-02-17 10:58:42",Validate,PROCUREMENT,"2020-02-17 10:59:12"
39414,"TRANSPORT,RELOC:FUSO STD;BHU;SUB",SSB2020000760,"2020-02-11 01:58:37",S00000000000002968,"2020-02-17 11:00:40",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO STD;ORIGIN: BHU;DESTINATION: SUB","Shipment Sumbawa - Surabaya, Fuso Standar",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-02-17 10:46:39",Validate,"STD APP S","2020-02-17 11:00:11",Validate,PROCUREMENT,"2020-02-17 11:00:40"
39415,"TRANSPORT,RELOC:FUSO STD;SUB;BHU",SSB2020000760,"2020-02-11 01:58:37",S00000000000002969,"2020-02-17 11:03:16",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO STD;ORIGIN: SUB;DESTINATION: BHU","Shipment  Surabaya - Sumbawa, Fuso Standar",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-02-17 10:46:40",Validate,"STD APP S","2020-02-17 11:02:26",Validate,PROCUREMENT,"2020-02-17 11:03:16"
39428,"MNFG MATERIAL TREATMENT:ANTI RUST;CHASIS",SSB2020000764,"2020-02-11 17:49:19",S00000000000002957,"2020-02-12 11:30:43",PROCUREMENT,"Ari Setiadi",FINISH,ORIGIN,success,73151703,73151700,"MNFG MATERIAL TREATMENT:PRODUCT SERVICE: ANTI RUST;ACTIVITY: CHASIS;SCOPE OF WORK: ANTI RUST AS SCOPE DRAWING","SUBCONT ANTI RUST CHASIS",ZSER,UNT,S,Validate,"Wahrudin Muchari","2020-02-12 10:47:31",Validate,"STD APP S","2020-02-12 11:10:58",Validate,PROCUREMENT,"2020-02-12 11:30:43"
39429,"MNFG MATL TREATMENT:ANTI RUST;TANK",SSB2020000764,"2020-02-11 17:49:19",S00000000000002958,"2020-02-12 11:31:30",PROCUREMENT,"Ari Setiadi",FINISH,ORIGIN,success,73151703,73151700,"MNFG MATL TREATMENT:PRODUCT SERVICE: ANTI RUST;APPLICATION PRODUCT: TANK;ACTIVITY: UNDER SIDE;SCOPE OF WORK: ANTI RUST AS SCOPE DRAWING","SUBCONT ANTI RUST UNDER SIDE TANK",ZSER,UNT,S,Validate,"Wahrudin Muchari","2020-02-12 10:51:00",Validate,"STD APP S","2020-02-12 11:16:15",Validate,PROCUREMENT,"2020-02-12 11:31:30"
39431,"EQ PERMIT:CRANE TRUCK;12T;LOAD CERT",SSB2020000766,"2020-02-11 18:53:58",S00000000000002959,"2020-02-12 14:58:15",PROCUREMENT,"Ari Setiadi",FINISH,ORIGIN,success,81102503,81102500,"EQ PERMIT:EQUIPMENT: CRANE TRUCK;CAPACITY: 12T;TYPE: LOAD CERT;PERIOD: TECHNICAL COMPLETE","CRANE CERTIFICATION",ZSER,UNT,S,Validate,"Wahrudin Muchari","2020-02-12 14:47:44",Validate,"STD APP S","2020-02-12 14:56:19",Validate,PROCUREMENT,"2020-02-12 14:58:15"
39442,"EQ PERMIT:CRANE TRUCK;11T;LOAD CERT",SSB2020000775,"2020-02-11 23:46:39",S00000000000002962,"2020-02-12 16:21:39",PROCUREMENT,"Ari Setiadi",FINISH,ORIGIN,success,81102503,81102500,"EQ PERMIT:EQUIPMENT: CRANE TRUCK;CAPACITY: 11T;TYPE: LOAD CERT;PERIOD: TECHNICAL COMPLETE","CERTIFICATION CRANE TRUCK PK50002",ZSER,UNT,S,Validate,"Wahrudin Muchari","2020-02-12 16:01:06",Validate,"STD APP S","2020-02-12 16:08:57",Validate,PROCUREMENT,"2020-02-12 16:21:39"
39443,"EQ PERMIT:CRANE TRUCK;8.6T;LOAD CERT",SSB2020000775,"2020-02-11 23:46:39",S00000000000002960,"2020-02-12 16:18:19",PROCUREMENT,"Ari Setiadi",FINISH,ORIGIN,success,81102503,81102500,"EQ PERMIT:EQUIPMENT: CRANE TRUCK;CAPACITY: 8.6T;TYPE: LOAD CERT;PERIOD: TECHNICAL COMPLETE","CERTIFICATION CRANE TRUCK PK32080",ZSER,UNT,S,Validate,"Wahrudin Muchari","2020-02-12 15:57:51",Validate,"STD APP S","2020-02-12 16:07:44",Validate,PROCUREMENT,"2020-02-12 16:18:19"
39444,"EQ PERMIT:CRANE TRUCK;15T;LOAD CERT",SSB2020000775,"2020-02-11 23:46:39",S00000000000002961,"2020-02-12 16:19:59",PROCUREMENT,"Ari Setiadi",FINISH,ORIGIN,success,81102503,81102500,"EQ PERMIT:EQUIPMENT: CRANE TRUCK;CAPACITY: 15T;TYPE: LOAD CERT;PERIOD: TECHNICAL COMPLETE","CERTIFICATION CRANE TRUCK PK88002",ZSER,UNT,S,Validate,"Wahrudin Muchari","2020-02-12 15:59:00",Validate,"STD APP S","2020-02-12 16:08:20",Validate,PROCUREMENT,"2020-02-12 16:19:59"
39464,"VEHICLE RENT:FUSO;DOUBLE CABIN;2WD;WT",SSB2020000786,"2020-02-12 18:33:04",S00000000000002963,"2020-02-16 13:07:22",PROCUREMENT,"Dewi Sartika",FINISH,ORIGIN,success,78111808,78111800,"VEHICLE RENT:BRAND: FUSO;BODY TYPE: DOUBLE CABIN;DRIVE SYSTEM: 2WD;COLOR: WT;FUEL: DIESEL","HEAVY EQUIPMENT RENT: EQUIPMENT NAME: TC MOB  CAPACITY: 8T SERVICE TYPE: MTH",ZSER,MTH,S,Validate,"Wahrudin Muchari","2020-02-15 10:27:48",Validate,"STD APP S","2020-02-16 13:06:35",Validate,PROCUREMENT,"2020-02-16 13:07:22"
39521,"MFG,MCHNG:ROLLING ;PLATE SA240 SS304;3MM",SSB2020000814,"2020-02-13 22:35:07",S00000000000002964,"2020-02-17 10:41:08",PROCUREMENT,"Ari Setiadi",FINISH,"REVISION 1",success,73181019,73181000,"MFG,MCHNG:ACTIVITY: ROLLING ;APPLICATION PRODUCT: PLATE SA240 SS304;SIZE: 3MM;SCOPE OF WORK: ROLLING AS DWG PT SSB","SUBCONT ROLLING PL SA240 SS304 3MM",ZSER,PC,S,Validate,"Wahrudin Muchari","2020-02-17 10:38:38",Validate,"STD APP S","2020-02-17 10:39:54",Validate,PROCUREMENT,"2020-02-17 10:41:08"
39624,"PERS SKILLS TRAINING:ISO 17025:2017",SSB2020000837,"2020-02-16 20:19:37",S00000000000002973,"2020-02-17 14:21:05",PROCUREMENT,"Edy Suhardi",FINISH,"REVISION 1",success,86101810,86101800,"PERS SKILLS TRAINING:CERTIFICATION: ISO 17025:2017;NAME: LAB TESTING & CALIBRATION","ISO 17025:2015 - LABORATORIUM PENGUJIAN & KALIBRASI",ZSER,PRS,S,Validate,"Wahrudin Muchari","2020-02-17 14:12:09",Validate,"STD APP S","2020-02-17 14:14:32",Validate,PROCUREMENT,"2020-02-17 14:21:05"
39633,"SOFTWARE MAINTCE:READSOFT SCANNER",CK2020000090,"2020-02-16 22:11:09",S00000000000002974,"2020-02-17 14:27:30",PROCUREMENT,"Heri Hermansyah",ADDITION,ORIGIN,success,81112210,81112200,"SOFTWARE MAINTCE:SOFTWARE PRODUCT: READSOFT SCANNER","SOFTWARE MAINTENANCE READSOFT",ZSER,MTH,S,Validate,"Arustok Songgo Buono","2020-02-17 14:15:48",Validate,"STD APP S","2020-02-17 14:27:02",Validate,PROCUREMENT,"2020-02-17 14:27:30"
39635,"CONSULT,JOB EVAL:ESTBSH COMP;CAREER PATH",ABM2020000007,"2020-02-16 22:32:24",S00000000000002972,"2020-02-17 13:41:40",PROCUREMENT,"user abm",FINISH,ORIGIN,success,80111509,80111500,"CONSULT,JOB EVAL:ACTIVITY: ESTBSH COMP;SCOPE OF WORK: CAREER PATH","Establishing Cpmpetency - Based Career Path",ZSER,LOT,S,Validate,"Reza Pahlevi","2020-02-17 13:38:54",Validate,"STD APP S","2020-02-17 13:40:02",Validate,PROCUREMENT,"2020-02-17 13:41:40"
39667,"ORGANIZATION PROF STD:GOV;1ST AID;5Y",SSB2020000853,"2020-02-17 20:34:27",S00000000000003039,"2020-02-24 14:04:26",PROCUREMENT,"Edy Suhardi",FINISH,ORIGIN,success,94101610,94101600,"ORGANIZATION PROF STD:CERTIFICATION: GOV;COMPETENCY: 1ST AID;PERIOD: 5Y;SCOPE OF WORK: OFFICER","PETUGAS P3K",ZSER,PRS,S,Validate,"Wahrudin Muchari","2020-02-24 11:43:57",Validate,"STD APP S","2020-02-24 13:52:47",Validate,PROCUREMENT,"2020-02-24 14:04:26"
39676,"TRANSPORT,RELOC:PICK UP;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000002976,"2020-02-19 09:26:13",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: PICK UP;ACTIVITY: ADD COST","TRANSPORT,RELOCATION:PICK UP (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 09:16:55",Validate,"STD APP S","2020-02-19 09:25:39",Validate,PROCUREMENT,"2020-02-19 09:26:13"
39677,"TRANSPORT,RELOC:COLT DIESEL;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000002975,"2020-02-19 09:24:39",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: COLT DIESEL;ACTIVITY: ADD COST","TRANSPORT,RELOCATION:COLD DIESEL  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 09:18:34",Validate,"STD APP S","2020-02-19 09:23:50",Validate,PROCUREMENT,"2020-02-19 09:24:39"
39678,"TRANSPORT,RELOC:FUSO;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003014,"2020-02-19 10:30:28",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO;ACTIVITY: ADD COST","TRANSPORT,RELOCATION:FUSO  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 09:53:09",Validate,"STD APP S","2020-02-19 10:29:35",Validate,PROCUREMENT,"2020-02-19 10:30:28"
39679,"TRANSPORT,RELOC:TRONTON;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003015,"2020-02-19 10:32:16",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRONTON;ACTIVITY: ADD COST","TRANSPORT,RELOCATION:TRONTON  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 09:54:09",Validate,"STD APP S","2020-02-19 10:30:19",Validate,PROCUREMENT,"2020-02-19 10:32:16"
39680,"TRANSPORT,RELOC:TRAILER 20FT;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003016,"2020-02-19 10:33:23",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 20FT;ACTIVITY: ADD COST","TRANSPORT,RELOCATION:TRAILER 20FT  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 09:55:12",Validate,"STD APP S","2020-02-19 10:32:05",Validate,PROCUREMENT,"2020-02-19 10:33:23"
39681,"TRANSPORT,RELOC:TRAILER 40FT;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003017,"2020-02-19 10:34:54",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 40FT;ACTIVITY: ADD COST","TRANSPORT,RELOCATION:TRAILER 40FT  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 09:56:22",Validate,"STD APP S","2020-02-19 10:34:21",Validate,PROCUREMENT,"2020-02-19 10:34:54"
39682,"TRANSPORT,RELOC:LOWBED;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003018,"2020-02-19 10:36:46",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: LOWBED;ACTIVITY: ADD COST","TRANSPORT,RELOCATION:LOWBED  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 10:08:45",Validate,"STD APP S","2020-02-19 10:36:10",Validate,PROCUREMENT,"2020-02-19 10:36:46"
39683,"VEHICLE RENT:PICK UP;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003019,"2020-02-19 10:38:22",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78111808,78111800,"VEHICLE RENT:BRAND: PICK UP;TYPE: ADD COST","VEHICLE RENT:PICK UP (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 10:11:26",Validate,"STD APP S","2020-02-19 10:37:58",Validate,PROCUREMENT,"2020-02-19 10:38:22"
39684,"VEHICLE RENT:COLT DIESEL;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003020,"2020-02-19 10:39:07",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78111808,78111800,"VEHICLE RENT:BRAND: COLT DIESEL;VARIANT: ADD COST","VEHICLE RENT:COLD DIESEL  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 10:12:12",Validate,"STD APP S","2020-02-19 10:38:36",Validate,PROCUREMENT,"2020-02-19 10:39:07"
39685,"VEHICLE RENT:FUSO;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003021,"2020-02-19 10:44:06",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78111808,78111800,"VEHICLE RENT:BRAND: FUSO;VARIANT: ADD COST","VEHICLE RENT:FUSO  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 10:12:55",Validate,"STD APP S","2020-02-19 10:43:13",Validate,PROCUREMENT,"2020-02-19 10:44:06"
39686,"VEHICLE RENT:TRONTON;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003022,"2020-02-19 10:44:59",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78111808,78111800,"VEHICLE RENT:BRAND: TRONTON;VARIANT: ADD COST","VEHICLE RENT:TRONTON  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 10:13:37",Validate,"STD APP S","2020-02-19 10:44:19",Validate,PROCUREMENT,"2020-02-19 10:44:59"
39687,"VEHICLE RENT:TRAILER 20FT;ADD COST",SSB2020000858,"2020-02-18 16:45:25",S00000000000003023,"2020-02-19 10:45:57",PROCUREMENT,Fahrul,FINISH,ORIGIN,success,78111808,78111800,"VEHICLE RENT:BRAND: TRAILER 20FT;VARIANT: ADD COST","VEHICLE RENT:TRAILER 20FT  (ADD COST)",ZSER,DAY,S,Validate,"Wahrudin Muchari","2020-02-19 10:14:22",Validate,"STD APP S","2020-02-19 10:45:07",Validate,PROCUREMENT,"2020-02-19 10:45:57"
